mdb,partei,link
https://www.bundestag.de/abgeordnete/biografien/B/brandner_stephan-857202, AfD,"[{'title': 'homepage', 'url': 'http://www.stephan-brandner.de/'}, {'title': 'youtube', 'url': 'http://www.youtube.com/c/stephanbrandnermdb'}, {'title': 'facebook', 'url': 'http://www.facebook.com/stBrandner'}, {'title': 'twitter', 'url': 'http://www.twitter.com/stbrandner'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/stephanbrandner'}, {'title': 'Telegram', 'url': 'https://t.me/StephanBrandnerMdB'}]"
https://www.bundestag.de/abgeordnete/biografien/B/brantner_franziska-857200, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.franziska-brantner.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/franziska.brantner'}, {'title': 'twitter', 'url': 'https://twitter.com/fbrantner?lang=de'}]"
https://www.bundestag.de/abgeordnete/biografien/B/braun_helge-857178, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.helge-braun.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/helge.braun/'}, {'title': 'twitter', 'url': 'https://twitter.com/HBraun'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/braunhelge'}]"
https://www.bundestag.de/abgeordnete/biografien/B/braun_juergen-857190, AfD,"[{'title': 'homepage', 'url': 'http://juergen-braun.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/braunafd/'}, {'title': 'twitter', 'url': 'https://twitter.com/JuergenBraunAfD'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/juergen.braun.mdb'}, {'title': 'youtube', 'url': 'https://www.youtube.com/JürgenBraunAfD'}]"
https://www.bundestag.de/abgeordnete/biografien/B/breher_silvia-857172, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.silvia-breher.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Silvia.Breher.CDU'}]"
https://www.bundestag.de/abgeordnete/biografien/B/brehm_sebastian-857198, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.sebastianbrehm.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/sebastianbrehm.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/Brehm_inNBGNord'}]"
https://www.bundestag.de/abgeordnete/biografien/B/brehmer_heike-857180, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.heike-brehmer.de'}, {'title': 'facebook', 'url': 'http://facebook.com/heike.brehmer.14'}, {'title': 'twitter', 'url': 'https://twitter.com/HeikeBrehmerMdB'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/heike_brehmer_mdb'}, {'title': 'Flickr', 'url': 'https://www.flickr.com/photos/heikebrehmer'}]"
https://www.bundestag.de/abgeordnete/biografien/B/breilmann_michael-860954, CDU/CSU,no_data
https://www.bundestag.de/abgeordnete/biografien/B/breymaier_leni-857186, SPD,"[{'title': 'homepage', 'url': 'https://www.leni-breymaier.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/BreymaierLeni/'}, {'title': 'twitter', 'url': 'https://twitter.com/lenibreymaier'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/lenibreymaier/'}, {'title': 'tiktok', 'url': 'https://www.tiktok.com/@leniostalb'}]"
https://www.bundestag.de/abgeordnete/biografien/B/brinkhaus_ralph-857212, CDU/CSU,"[{'title': 'ralph-brinkhaus.de', 'url': 'http://www.ralph-brinkhaus.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ralph.brinkhaus'}, {'title': 'twitter', 'url': 'http://www.twitter.com/rbrinkhaus'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/ralph_brinkhaus'}]"
https://www.bundestag.de/abgeordnete/biografien/B/brodesser_carsten-857218, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.carsten-brodesser.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/dr.carsten.brodesser/'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/carsten.brodesser'}]"
https://www.bundestag.de/abgeordnete/biografien/B/broehr_marlon-861144, CDU/CSU,no_data
https://www.bundestag.de/abgeordnete/biografien/B/brugger_agnieszka-857182, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.agnieszka-brugger.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/agnieszkamdb/'}, {'title': 'twitter', 'url': 'http://www.twitter.com/agnieszka_mdb'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/agnieszka_mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/B/bsirske_frank-860818, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://bsirske.net/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Fbsirske/'}, {'title': 'twitter', 'url': 'https://twitter.com/fbsirske'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/fbsirske/'}]"
https://www.bundestag.de/abgeordnete/biografien/B/bubendorfer_licht_sandra-857188, Bündnis 90/Die Grünen,no_data
https://www.bundestag.de/abgeordnete/biografien/B/budde_katrin-857170, SPD,"[{'title': 'homepage', 'url': 'http://www.katrin-budde.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/buddekatrin/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/katrin_budde'}]"
https://www.bundestag.de/abgeordnete/biografien/B/buehl_marcus-857208, AfD,"[{'title': 'homepage', 'url': 'http://www.marcus-buehl.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/marcus.buehl.afd'}, {'title': 'twitter', 'url': 'https://twitter.com/Marcus_Buehl'}]"
https://www.bundestag.de/abgeordnete/biografien/B/buenger_clara-874466, Die Linke,"[{'title': 'homepage', 'url': 'https://www.clarabuenger.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ClaraBuenger'}, {'title': 'twitter', 'url': 'https://www.twitter.com/C_AB_'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/clara-anne-b%C3%BCnger-562aa1140/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/clara.buenger/'}]"
https://www.bundestag.de/abgeordnete/biografien/B/bury_yannick-861566, CDU/CSU,"[{'title': 'homepage', 'url': 'https://yannick-bury.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/yannick.bury.cdu'}, {'title': 'twitter', 'url': 'https://twitter.com/yannickbury?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/yannickbury/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/B/buschmann_marco-857192, FDP,"[{'title': 'homepage', 'url': 'http://www.marco-buschmann.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MarcoBuschmannFDP'}, {'title': 'twitter', 'url': 'https://twitter.com/MarcoBuschmann'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com//in/dr-marco-buschmann-578788205'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/marcobuschmann'}]"
https://www.bundestag.de/abgeordnete/biografien/B/busen_karlheinz-857210, FDP,"[{'title': 'karlheinz-busen.de', 'url': 'http://www.karlheinz-busen.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/KarlheinzBusen/?fref=ts'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/karlheinz.busen/'}]"
https://www.bundestag.de/abgeordnete/biografien/B/bystron_petr-857176, AfD,"[{'title': 'homepage', 'url': 'http://petrbystron.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/bystronpetr/?fref=ts'}, {'title': 'twitter', 'url': 'https://twitter.com/PetrBystronAfD'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/petr.bystron/'}]"
https://www.bundestag.de/abgeordnete/biografien/C/cademartori_dujisin_isabel-860204, SPD,"[{'title': 'homepage', 'url': 'http://www.cademartori.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/isabel.cademartori'}, {'title': 'twitter', 'url': 'https://twitter.com/isacademartori'}, {'title': 'linkedin', 'url': 'http://linkedin.com/in/isabel-cademartori-352a2624'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/isacademartori/'}]"
https://www.bundestag.de/abgeordnete/biografien/C/castellucci_lars-857236, SPD,"[{'title': 'homepage', 'url': 'http://www.lars-castellucci.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/larscastellucci'}, {'title': 'twitter', 'url': 'http://twitter.com/larscastellucci'}]"
https://www.bundestag.de/abgeordnete/biografien/C/christmann_anna-857222, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.annachristmann.org'}, {'title': 'facebook', 'url': 'https://www.facebook.com/AnnaChristmannBT/'}, {'title': 'twitter', 'url': 'https://twitter.com/annachristmann?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christmannanna/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/C/chrupalla_tino-857230, AfD,"[{'title': 'homepage', 'url': 'http://www.tinochrupalla.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/tinochrupallaAfD?fref=ts'}, {'title': 'twitter', 'url': 'https://twitter.com/Tino_Chrupalla'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/chrupallatino/'}]"
https://www.bundestag.de/abgeordnete/biografien/C/connemann_gitta-857226, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.gitta-connemann.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/GittaConnemann/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gittaconnemann/'}]"
https://www.bundestag.de/abgeordnete/biografien/C/cosse_juergen-860994, SPD,"[{'title': 'homepage', 'url': 'https://juergen-cosse.spd.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/juergencosse'}, {'title': 'facebook', 'url': 'https://de-de.facebook.com/SPD.Juergen.Cosse'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/juergencosse/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/C/cotar_joana-857234, fraktionslos,"[{'title': 'homepage', 'url': 'http://www.joanacotar.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/afd.joanacotar'}, {'title': 'twitter', 'url': 'http://www.twitter.com/JoanaCotar'}, {'title': 'Instagram', 'url': 'https://instagram.com/joanacotar'}]"
https://www.bundestag.de/abgeordnete/biografien/C/cronenberg_carl-857232, FDP,"[{'title': 'homepage', 'url': 'http://www.Carlo-cronenberg.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Carlo-Cronenberg-1598008726876796/'}, {'title': 'twitter', 'url': 'https://twitter.com/cjcronenberg'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/val-julius.cronenberg-89461b219'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/c.j.cronenberg'}]"
https://www.bundestag.de/abgeordnete/biografien/C/curio_gottfried-857228, AfD,"[{'title': 'homepage', 'url': 'https://www.gottfried-curio.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/GottfriedCurio.AfD'}, {'title': 'twitter', 'url': 'https://twitter.com/GottfriedCurio'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCVH7_5qzjTuQFGzCbP7AKDw'}]"
https://www.bundestag.de/abgeordnete/biografien/C/czaja_mario-861524, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.mario-czaja.de'}, {'title': 'twitter', 'url': 'https://twitter.com/MarioCzaja'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/mario_czaja/'}, {'title': 'facebook', 'url': 'https://de-de.facebook.com/czaja.mario'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCvTF5BONRzJNO659-ZIAcow'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dahmen_janosch-857272, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.janosch-dahmen.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/janoschdahmen'}, {'title': 'Instagram', 'url': 'https://instagram.com/janosch.dahmen'}]"
https://www.bundestag.de/abgeordnete/biografien/D/daldrup_bernhard-857248, SPD,"[{'title': 'homepage', 'url': 'https://www.bernhard-daldrup.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/bernharddaldrup/'}, {'title': 'twitter', 'url': 'https://twitter.com/BernhardDaldrup'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/bernharddaldrup'}]"
https://www.bundestag.de/abgeordnete/biografien/D/damerow_astrid-857268, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.astrid-damerow.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/AstridDamerowCDU/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/astrid_damerow/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dagdelen_sevim-857246, Die Linke,"[{'title': 'homepage', 'url': 'http://www.sevimdagdelen.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MdBSevimDagdelen/'}, {'title': 'twitter', 'url': 'https://twitter.com/SevimDagdelen'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/sevim_dagdelen_/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/de_ridder_daniela-898224, SPD,"[{'title': 'homepage', 'url': 'http://www.daniela-de-ridder.de'}, {'title': 'twitter', 'url': 'https://twitter.com/deridder_mdb?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/dr.daniela.deridder/?hl=de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/dr.danieladeridder'}]"
https://www.bundestag.de/abgeordnete/biografien/D/deligoez_ekin-857242, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.ekin.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/deligoez.ekin/'}, {'title': 'twitter', 'url': 'https://twitter.com/ekindeligoez'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/ekin_deligoez'}]"
https://www.bundestag.de/abgeordnete/biografien/D/demir_hakan-861502, SPD,"[{'title': 'homepage', 'url': 'https://www.hakan-demir.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/HakanDemirNK'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/hakandemirnk'}, {'title': 'facebook', 'url': 'https://www.facebook.com/HakanDemirNK/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/detzer_sandra-860130, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://sandra-detzer.de'}, {'title': 'facebook', 'url': 'https://facebook.com/sandra.detzer.5'}, {'title': 'twitter', 'url': 'https://twitter.com/detzer_sandra'}, {'title': 'linkedin', 'url': 'http://linkedin.com/in/dr-sandra-detzer-097147214'}, {'title': 'Instagram', 'url': 'https://instagram.com/sandra_detzer'}]"
https://www.bundestag.de/abgeordnete/biografien/D/diaby_karamba-857252, SPD,"[{'title': 'homepage', 'url': 'http://www.karamba-diaby.de'}, {'title': 'facebook', 'url': 'https://de-de.facebook.com/DrKarambaDiaby'}, {'title': 'twitter', 'url': 'https://twitter.com/KarambaDiaby'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/drkarambadiaby/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/diedenhofen_martin-861190, SPD,"[{'title': 'homepage', 'url': 'http://www.martin-diedenhofen.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MDiedenhofen'}, {'title': 'twitter', 'url': 'https://twitter.com/MDiedenhofen'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/martindiedenhofen/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dieren_jan-861096, SPD,"[{'title': 'homepage', 'url': 'https://www.jan-dieren.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/JanUlrichDieren'}, {'title': 'twitter', 'url': 'https://twitter.com/JanUlrichDieren'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jandieren'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dietz_thomas-860430, AfD,"[{'title': 'homepage', 'url': 'https://thomas-dietz-erzgebirge.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/thomas.dietz.77715'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dilcher_esther-857244, SPD,"[{'title': 'homepage', 'url': 'http://www.estherdilcher.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/esther.dilcher/'}, {'title': 'Instagram', 'url': 'https://instagram.com/Estherdilcher?utm_medium=copy_link'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dittmar_sabine-857240, SPD,"[{'title': 'homepage', 'url': 'http://www.sabine-dittmar.com'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SabineDittmarMdB'}, {'title': 'twitter', 'url': 'https://twitter.com/dittmarsabine'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/sabinedittmarmdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/djir_sarai_bijan-857262, FDP,"[{'title': 'homepage', 'url': 'https://www.bijan-sarai.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/djirsarai/'}, {'title': 'twitter', 'url': 'https://twitter.com/DjirSarai'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/bijan_djirsarai_'}]"
https://www.bundestag.de/abgeordnete/biografien/D/dobrindt_alexander-857264, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.alexander-dobrindt.de/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/doering_felix-860648, SPD,"[{'title': 'homepage', 'url': 'https://www.felix-doering.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/felixdoeringspd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/doering.felix/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/domscheit_berg_anke-857258, Die Linke,"[{'title': 'homepage', 'url': 'http://www.ankedomscheitberg.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/AnkeDomscheitBerg/'}, {'title': 'twitter', 'url': 'https://twitter.com/anked'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/adomscheitberg/'}, {'title': 'linkedin', 'url': 'http://www.linkedin.com/in/domscheit'}, {'title': 'youtube', 'url': 'https://www.youtube.com/c/AnkeDomscheitBergMdB'}]"
https://www.bundestag.de/abgeordnete/biografien/D/donth_michael-857254, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.michael-donth.de'}, {'title': 'facebook', 'url': 'http://de-de.facebook.com/donth.cdu'}]"
https://www.bundestag.de/abgeordnete/biografien/D/droege_katharina-857250, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://katharina-droege.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/KatharinaDroegeMdB/'}, {'title': 'twitter', 'url': 'https://www.twitter.com/katdro'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/katharina.droege/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/drossmann_falko-861608, SPD,"[{'title': 'homepage', 'url': 'http://www.drossmann.hamburg'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/falko.drossmann/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/duering_deborah-860736, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://deborah-duering.de'}, {'title': 'twitter', 'url': 'https://twitter.com/deborahduering?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/debbie.duering/?hl=de'}, {'title': 'facebook', 'url': 'https://m.facebook.com/DeborahDuering/'}]"
https://www.bundestag.de/abgeordnete/biografien/D/duerr_christian-857270, FDP,"[{'title': 'homepage', 'url': 'http://www.christian-duerr.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/duerr.christian/?ref=ts&fref=ts'}, {'title': 'twitter', 'url': 'https://twitter.com/christianduerr'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/c.duerr'}]"
https://www.bundestag.de/abgeordnete/biografien/D/durz_hansjoerg-857260, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.hansjoerg-durz.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Hansjoerg.Durz'}, {'title': 'twitter', 'url': 'https://twitter.com/Hansjoerg_Durz'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/hansjoerg_durz'}]"
